node,avg_spread
2191,36.454
2194,41.431
2196,43.171
2198,24.001
2239,19.888
2266,126.31
2282,48.119
2285,23.509
2293,26.514
2315,32.54
2328,55.599
2332,37.27
2333,53.013
2338,47.525
2347,128.775
2351,43.798
2368,29.271
2372,42.503
2385,21.267
2399,30.774
2420,36.108
2496,10.927
2501,31.94
2509,45.241
2512,46.95
2516,37.082
2530,17.145
2542,118.838
2555,49.865
2567,52.622
2592,42.678
2597,43.396
2608,37.838
2642,42.974
2725,1.246
2734,1.838
2764,1.755
2964,1.581
3020,1.912
3062,1.831
3079,2.355
3165,1.398
3205,1.472
3258,2.407
3386,2.671
3409,1.638
2693,1.352
2979,1.558
3101,4.677
3265,2.812
3385,2.229
1913,5.32
1916,31.06
1940,38.997
1947,43.732
1954,31.742
1994,29.46
2002,34.534
2010,37.42
2026,48.99
2052,39.698
2062,32.26
2101,23.279
2137,24.963
2144,33.438
2151,37.648
2163,14.266
2176,40.733
2215,26.091
2241,44.012
2246,41.239
2273,34.293
2294,41.557
2295,11.186
2298,6.83
2343,32.883
2344,38.949
2355,10.278
2377,36.915
2389,8.97
2394,32.536
2413,6.998
2419,35.177
2465,28.055
2468,114.754
2519,14.253
2544,16.876
2582,40.475
2588,34.973
2594,33.437
2605,9.033
2609,25.136
2616,38.215
2903,1.348
2938,1.441
2999,1.727
3201,3.69
3319,2.017
3355,2.947
3097,2.184
2707,1.448
3111,2.623
3186,1.606
2661,4.108
2662,1.947
2663,1.833
2664,3.961
2665,2.349
2666,3.187
2667,1.561
2668,1.918
2669,4.09
2670,1.415
2671,1.226
2672,2.21
2673,1.89
2674,3.381
2675,1.891
2676,3.861
2679,4.237
2680,3.033
2681,2.485
2682,1.557
2683,3.151
2684,1.88
2685,1.314
2686,1.662
2687,1.785
2688,1.245
2689,4.106
2690,1.789
2691,1.297
2692,1.236
2694,4.325
2695,1.435
2696,1.402
2697,1.391
2698,3.375
2699,1.293
2700,1.404
2701,1.812
2702,1.582
2703,1.589
2705,2.022
2706,3.378
2708,2.599
2709,1.35
2710,1.367
2711,1.873
2712,2.581
2713,1.781
2714,1.188
2715,1.716
2716,3.717
2717,3.194
2718,1.907
2719,4.141
2720,2.563
2721,1.2
2722,1.299
2723,1.414
2726,1.55
2727,1.339
2728,1.826
2729,3.095
2730,2.819
2731,2.105
2732,1.305
2733,1.769
2735,1.547
2736,1.256
2737,1.57
2738,3.442
2739,1.732
2741,2.966
2742,4.164
2743,2.607
2744,1.386
2745,2.233
2746,1.631
2747,1.354
2748,3.165
2749,3.142
2750,4.469
2751,2.16
2753,2.701
2754,4.999
2755,4.378
2756,2.494
2757,4.013
2758,2.092
2759,1.748
2761,2.429
2762,1.535
2763,3.399
2765,2.4
2766,1.579
2767,1.219
2768,1.814
2769,1.42
2770,2.476
2771,1.377
2772,1.841
2773,3.012
2774,1.202
2776,1.246
2777,3.732
2778,4.413
2779,1.529
2780,2.606
2781,3.269
2782,4.129
2783,2.064
2784,1.672
2785,2.335
2786,4.448
2787,2.264
2788,1.199
2789,1.492
2790,1.257
2791,1.388
2792,1.146
2793,4.187
2794,1.621
2795,1.521
2796,2.891
2797,1.799
2798,1.203
2799,1.216
2800,3.854
2801,1.312
2802,1.378
2803,1.741
2804,1.347
2805,1.209
2806,2.428
2807,1.591
2808,1.229
2809,1.695
2810,3.176
2811,1.184
2812,1.756
2815,3.267
2816,1.298
2817,1.206
2818,1.362
2819,1.654
2820,1.382
2821,1.627
2823,2.24
2824,1.192
2825,1.621
2827,4.05
2828,3.213
2829,1.724
2830,1.745
2831,1.423
2832,1.753
2833,3.655
2834,1.273
2835,2.751
2836,1.653
2837,1.372
2839,5.484
2840,1.952
2841,1.705
2842,1.215
2843,1.743
2844,1.966
2845,1.876
2846,1.897
2847,1.311
2848,1.786
2849,3.541
2850,2.276
2851,1.767
2852,1.519
2853,3.17
2854,2.036
2855,1.271
2856,1.442
2857,1.216
2858,1.376
2859,1.618
2860,1.211
2861,1.245
2862,3.373
2863,3.916
2864,3.426
2865,1.985
2866,3.969
2867,3.42
2868,1.523
2870,1.533
2871,2.203
2872,3.794
2873,3.743
2874,2.595
2875,2.741
2876,1.341
2877,4.654
2878,1.341
2879,1.346
2880,3.254
2881,2.113
2882,1.517
2884,1.207
2886,1.379
2887,2.403
2888,1.455
2889,1.41
2890,4.04
2891,1.989
2893,1.378
2894,2.728
2895,1.171
2896,3.117
2897,2.984
2898,1.413
2899,1.158
2900,1.434
2901,3.488
2902,1.219
2904,3.449
2905,4.088
2906,3.977
2907,2.094
2908,2.537
2909,3.772
2910,4.209
2911,3.451
2912,3.294
2913,3.825
2914,2.126
2915,4.328
2916,4.166
2917,1.78
2918,1.462
2919,3.784
2920,4.101
2921,2.08
2922,1.188
2923,1.528
2924,2.386
2925,3.949
2926,1.237
2927,4.2
2928,4.355
2929,2.773
2930,1.231
2931,2.857
2932,2.121
2933,1.366
2934,1.643
2935,1.36
2936,2.849
2937,3.109
2939,3.139
2940,3.494
2942,1.427
2943,3.755
2944,4.665
2945,2.935
2946,3.327
2947,1.457
2948,1.846
2949,1.659
2950,2.438
2951,3.785
2952,1.363
2953,2.495
2954,1.481
2955,1.966
2956,4.181
2957,1.379
2958,2.161
2959,1.327
2960,4.457
2961,1.4
2963,1.313
2965,1.63
2966,4.421
2967,1.83
2969,4.163
2970,2.507
2972,1.31
2973,3.408
2974,3.516
2975,1.173
2977,2.301
2978,1.648
2980,1.307
2981,1.728
2982,1.332
2983,1.323
2984,1.695
2985,3.304
2986,4.257
2987,2.046
2988,3.145
2989,2.624
2990,1.453
2991,2.985
2992,3.136
2993,3.01
2994,3.218
2995,1.505
2996,2.036
2997,1.365
2998,1.246
3000,4.321
3002,2.719
3004,3.275
3006,1.103
3007,1.759
3008,1.309
3009,1.497
3010,1.816
3012,1.36
3013,1.694
3014,2.731
3015,1.365
3016,1.848
3017,3.063
3018,1.818
3021,2.882
3022,4.143
3023,2.104
3024,1.404
3025,2.583
3026,4.102
3027,2.841
3028,1.35
3029,2.819
3030,1.282
3031,1.206
3032,1.547
3033,4.12
3035,3.932
3036,2.267
3037,1.13
3038,3.666
3039,1.678
3040,2.961
3041,1.945
3042,1.671
3043,1.417
3044,1.522
3045,1.232
3046,2.194
3047,3.144
3048,1.468
3049,3.653
3050,1.433
3051,4.411
3052,2.917
3053,1.245
3054,3.616
3055,1.168
3056,3.577
3058,1.431
3059,1.166
3060,3.416
3061,1.325
3063,1.211
3064,3.39
3065,3.343
3066,1.306
3067,1.401
3068,1.435
3069,1.45
3070,2.985
3071,1.041
3072,2.04
3073,3.072
3074,1.223
3075,1.603
3076,3.67
3077,2.271
3078,4.421
3080,1.694
3081,1.66
3082,4.623
3083,1.208
3084,3.407
3085,2.955
3086,1.915
3087,2.29
3088,1.478
3089,2.367
3090,4.315
3091,1.263
3092,1.508
3093,1.669
3094,1.325
3095,1.587
3096,3.547
3098,3.511
3099,1.392
3102,2.93
3103,1.593
3104,3.751
3105,1.343
3106,3.173
3107,2.486
3108,3.402
3109,1.542
3110,1.562
3112,1.538
3113,3.254
3114,2.484
3115,3.138
3116,4.0
3117,3.002
3118,2.321
3119,3.339
3120,3.377
3121,1.31
3122,1.286
3123,1.996
3124,1.82
3125,1.114
3126,1.24
3127,1.36
3128,1.347
3129,2.48
3130,1.47
3131,1.267
3132,3.785
3133,1.273
3134,1.223
3135,2.398
3137,2.634
3138,1.781
3139,1.603
3140,2.989
3141,1.35
3142,3.147
3143,1.249
3144,1.391
3145,2.991
3146,2.932
3147,1.254
3148,1.873
3149,3.657
3150,3.916
3151,1.416
3152,3.704
3153,1.414
3154,3.601
3155,1.223
3156,1.3
3157,1.451
3158,2.694
3159,1.265
3160,2.039
3161,1.301
3163,1.87
3166,2.295
3167,1.508
3169,3.168
3170,1.834
3171,1.578
3172,3.032
3174,3.71
3175,1.167
3176,1.522
3177,2.201
3180,1.297
3181,1.225
3182,3.245
3183,1.13
3184,3.256
3185,3.859
3187,1.794
3188,2.593
3189,1.512
3190,1.378
3191,2.123
3192,1.563
3193,1.845
3194,1.851
3195,3.779
3196,1.978
3197,1.41
3198,3.433
3199,1.88
3200,1.269
3202,1.474
3203,1.817
3204,2.491
3206,2.546
3207,2.193
3208,1.441
3209,2.095
3210,1.436
3211,1.641
3212,2.03
3213,2.041
3214,2.482
3215,1.754
3216,1.174
3217,1.168
3218,1.19
3219,1.921
3220,2.866
3221,1.488
3223,1.449
3224,2.717
3225,2.145
3226,3.849
3227,1.19
3228,2.781
3229,1.435
3230,1.191
3231,1.714
3232,4.666
3234,2.104
3235,1.339
3236,1.459
3237,2.12
3238,2.649
3239,3.005
3240,2.93
3241,1.348
3242,1.426
3243,2.072
3244,1.402
3246,1.261
3247,2.892
3249,1.524
3250,2.251
3251,1.169
3252,3.781
3253,2.269
3254,1.351
3255,1.88
3256,2.391
3257,2.528
3259,1.925
3260,1.958
3261,2.622
3262,1.778
3264,1.684
3266,1.304
3267,3.377
3268,1.189
3269,1.266
3270,1.309
3271,1.11
3272,2.324
3273,1.985
3274,2.771
3275,1.619
3276,1.585
3277,3.076
3279,1.565
3280,4.251
3281,1.459
3282,1.249
3283,1.537
3284,3.529
3285,1.772
3286,1.735
3287,2.609
3288,2.616
3291,4.389
3292,1.304
3293,2.935
3294,1.855
3296,2.335
3297,3.279
3298,2.788
3299,2.637
3300,1.347
3301,2.804
3302,2.503
3303,2.098
3305,1.16
3306,1.633
3307,1.674
3308,1.285
3309,1.393
3310,1.225
3311,1.203
3312,1.457
3313,1.937
3314,1.295
3315,1.461
3316,2.517
3317,1.261
3318,1.44
3320,4.181
3321,3.139
3322,1.284
3323,1.347
3324,4.163
3325,1.389
3326,1.629
3327,2.167
3329,1.449
3330,4.023
3332,3.342
3333,1.147
3334,1.281
3335,2.953
3336,1.198
3337,1.677
3338,1.268
3339,3.6
3340,1.461
3341,1.823
3342,2.777
3343,1.256
3344,3.697
3345,3.125
3346,1.721
3347,3.299
3348,4.434
3349,1.383
3350,3.374
3351,3.994
3352,1.659
3353,2.854
3354,1.193
3356,1.544
3357,1.632
3358,1.297
3359,1.559
3360,3.156
3362,3.439
3363,5.014
3364,2.863
3365,2.095
3367,1.466
3368,1.566
3369,1.885
3370,1.459
3371,1.305
3372,1.217
3373,1.379
3374,1.375
3375,1.205
3376,1.244
3377,2.214
3378,2.747
3379,1.71
3380,1.743
3381,2.63
3382,1.377
3383,1.41
3384,2.699
3387,4.076
3388,1.471
3389,1.414
3390,1.734
3391,2.795
3392,1.373
3393,1.465
3394,2.066
3395,1.938
3396,3.576
3397,4.736
3398,1.241
3399,2.753
3400,2.307
3401,1.18
3402,1.338
3403,2.533
3405,1.376
3407,1.208
3408,1.188
3411,2.789
3413,1.135
3414,1.727
3415,1.743
3416,2.943
3417,4.221
3418,1.359
3419,3.095
3421,1.445
3422,2.34
3423,1.424
3424,1.209
3425,1.316
3426,4.881
3427,1.429
3428,1.236
3429,1.297
3430,1.821
3431,1.675
3432,1.295
3433,3.306
3434,4.54
3435,3.002
3436,1.547
2003,17.261
2031,11.979
2155,14.423
2185,7.396
2325,24.462
2330,17.788
1914,4.454
1915,3.77
1917,117.161
1918,109.07
1919,6.048
1921,5.117
1922,3.291
1923,13.274
1924,2.519
1925,95.204
1927,3.645
1928,3.715
1929,110.038
1930,3.878
1931,6.299
1933,2.503
1934,2.517
1935,5.275
1936,4.673
1937,2.376
1938,120.52
1942,29.075
1943,122.117
1944,7.436
1946,116.657
1949,2.459
1950,2.898
1952,7.021
1953,99.372
1956,2.722
1957,5.308
1958,3.035
1960,4.621
1961,2.279
1962,121.61
1963,75.762
1964,19.615
1965,4.928
1966,110.722
1968,4.725
1969,4.554
1970,22.899
1971,115.974
1974,3.695
1975,5.11
1977,4.13
1978,3.49
1979,115.547
1980,6.674
1981,19.714
1982,5.844
1983,115.678
1984,116.282
1985,127.525
1986,105.831
1987,18.078
1988,3.394
1989,76.215
1990,3.785
1992,2.531
1993,119.611
1996,2.443
1997,102.777
1999,5.12
2000,5.665
2005,104.856
2006,3.927
2008,2.729
2011,5.199
2012,3.059
2013,3.639
2014,3.043
2015,2.075
2016,5.217
2017,1.944
2019,8.797
2020,111.099
2021,33.878
2022,4.754
2023,4.434
2025,5.667
2029,10.919
2030,119.475
2033,115.815
2034,2.584
2035,4.414
2036,5.332
2037,115.091
2040,104.015
2041,2.786
2043,117.67
2044,20.724
2045,118.95
2046,94.249
2048,8.336
2049,4.063
2050,3.605
2051,2.602
2055,63.994
2056,82.661
2057,18.595
2058,66.227
2059,121.445
2060,82.839
2061,5.465
2063,103.998
2064,121.606
2066,4.794
2067,22.466
2069,106.429
2070,3.761
2073,123.309
2074,116.118
2075,16.571
2076,3.21
2077,94.085
2078,123.08
2079,2.041
2080,3.246
2082,3.564
2083,109.032
2084,96.843
2085,5.046
2086,106.535
2088,119.939
2089,2.883
2090,120.673
2091,4.226
2092,27.531
2093,118.216
2094,1.871
2095,113.185
2096,7.666
2097,3.332
2098,94.804
2099,6.516
2100,2.48
2103,123.766
2104,118.603
2105,3.575
2106,2.967
2107,5.777
2108,113.52
2109,105.936
2110,16.297
2112,112.883
2113,2.327
2114,3.237
2115,100.601
2118,120.505
2119,3.336
2120,2.915
2121,109.547
2122,105.338
2123,122.332
2124,113.2
2126,6.894
2129,3.828
2130,3.463
2131,121.414
2136,61.638
2139,118.576
2140,115.392
2141,6.924
2142,122.601
2145,9.645
2146,2.728
2147,29.974
2150,116.586
2152,3.683
2154,106.542
2156,3.078
2158,2.341
2159,3.643
2160,3.06
2161,28.645
2162,3.566
2164,78.31
2165,99.547
2166,2.793
2167,2.171
2168,2.43
2170,4.289
2172,117.108
2173,4.045
2175,2.952
2177,7.205
2178,2.237
2179,79.829
2181,2.642
2182,2.913
2184,117.71
2186,6.337
2188,118.969
2190,112.051
2192,4.621
2193,3.766
2195,2.031
2197,3.796
2200,113.608
2201,115.621
2202,5.774
2204,2.273
2205,5.48
2206,125.486
2207,6.368
2208,16.273
2209,11.601
2210,86.027
2211,12.612
2212,100.749
2213,82.142
2214,7.845
2216,98.574
2217,2.426
2218,126.141
2219,2.451
2220,120.455
2221,11.172
2222,15.897
2226,12.021
2227,2.364
2228,3.641
2229,128.303
2230,3.301
2231,4.822
2232,22.615
2233,125.501
2234,16.71
2235,23.497
2236,4.637
2237,96.699
2238,2.752
2240,124.529
2242,15.362
2243,21.282
2244,121.792
2245,2.497
2248,3.004
2249,11.621
2251,2.896
2252,4.582
2253,111.843
2255,2.147
2256,3.418
2257,110.233
2258,49.366
2259,23.627
2260,3.837
2261,97.563
2262,8.889
2263,2.7
2265,3.196
2269,2.086
2270,4.051
2271,118.221
2272,8.785
2274,12.629
2275,119.145
2276,107.92
2277,5.071
2278,117.641
2280,23.905
2281,3.38
2286,4.349
2287,68.157
2288,14.161
2290,119.455
2291,6.984
2296,7.589
2297,6.645
2299,108.982
2300,87.619
2301,3.419
2303,22.808
2304,24.548
2305,7.223
2306,95.493
2307,103.675
2308,110.294
2309,119.812
2310,8.405
2311,49.648
2312,5.662
2313,11.634
2314,3.344
2316,2.581
2317,5.329
2318,8.257
2320,3.646
2321,2.807
2322,10.952
2323,118.997
2324,123.479
2326,118.834
2329,94.015
2331,120.557
2334,101.146
2335,3.612
2339,118.11
2340,125.638
2341,4.423
2342,4.473
2345,14.907
2346,3.814
2348,109.413
2349,2.461
2350,20.351
2352,119.114
2353,78.298
2354,117.796
2356,116.1
2357,2.649
2358,2.412
2359,106.328
2360,2.351
2361,5.406
2362,6.593
2363,116.717
2365,5.45
2366,10.475
2367,17.696
2369,122.173
2370,111.342
2371,5.647
2373,2.83
2374,114.647
2375,1.894
2376,116.896
2379,13.028
2380,2.482
2381,122.863
2382,1.767
2383,21.383
2386,103.934
2387,35.434
2388,2.38
2390,19.019
2391,56.241
2392,79.722
2393,25.394
2395,120.161
2396,25.072
2397,4.219
2400,6.569
2401,5.539
2402,3.892
2403,2.97
2404,112.968
2405,2.887
2406,7.677
2407,81.652
2408,114.417
2409,113.42
2410,119.991
2411,3.386
2412,3.828
2414,115.961
2415,14.951
2416,11.462
2418,91.078
2421,2.14
2422,2.012
2423,107.37
2424,1.929
2425,9.204
2426,5.701
2427,20.62
2428,120.852
2429,64.092
2430,102.843
2431,2.269
2432,10.35
2433,107.325
2434,26.991
2435,3.669
2437,1.842
2438,21.742
2439,3.081
2440,5.082
2441,3.413
2442,2.384
2443,12.421
2444,2.028
2446,108.477
2448,5.585
2449,35.75
2450,2.465
2452,3.026
2453,4.325
2454,12.044
2455,3.181
2456,2.447
2457,2.096
2460,120.324
2462,78.567
2464,122.779
2466,4.427
2467,101.834
2469,99.644
2470,1.784
2473,17.891
2474,4.589
2476,31.455
2477,92.466
2478,67.502
2479,16.304
2480,6.117
2481,2.325
2482,113.888
2483,2.383
2484,99.55
2485,100.85
2486,2.928
2487,3.128
2488,4.07
2489,84.63
2490,3.129
2492,117.134
2493,4.065
2495,105.097
2497,3.499
2499,72.83
2500,113.985
2503,2.788
2504,106.568
2505,3.305
2506,94.207
2507,122.251
2513,2.453
2514,3.094
2515,2.634
2517,4.039
2518,22.892
2520,110.129
2521,102.236
2522,6.375
2523,3.049
2524,13.412
2525,7.876
2526,116.525
2527,1.916
2528,2.153
2531,8.494
2532,92.407
2534,3.465
2535,2.36
2536,58.539
2537,28.601
2539,102.871
2540,4.778
2541,2.502
2545,5.499
2546,101.756
2548,2.803
2549,113.383
2550,109.409
2551,113.555
2552,96.152
2553,115.842
2554,80.535
2556,92.868
2557,9.654
2558,2.799
2559,114.678
2560,115.547
2561,109.188
2562,3.78
2563,86.683
2564,119.67
2565,1.349
2566,6.497
2568,5.392
2569,3.043
2570,3.335
2572,10.451
2573,107.724
2574,88.564
2575,103.188
2576,36.407
2577,3.684
2578,112.792
2579,93.218
2580,3.047
2581,9.009
2584,6.331
2585,3.541
2586,116.349
2587,2.299
2590,129.136
2591,81.127
2593,119.116
2595,2.37
2596,1.872
2599,6.957
2600,116.195
2601,122.049
2602,124.072
2603,22.531
2604,121.2
2606,65.729
2607,119.065
2610,12.55
2611,123.652
2612,7.403
2613,33.813
2614,3.732
2615,117.654
2618,3.77
2619,117.469
2620,6.352
2621,2.369
2622,7.782
2623,101.57
2624,113.843
2625,114.556
2626,5.495
2627,3.744
2628,3.871
2630,117.055
2631,85.524
2632,2.702
2633,4.448
2634,2.826
2637,8.783
2638,113.272
2639,5.727
2641,8.093
2644,4.899
2645,5.154
2646,96.297
2648,4.722
2650,3.484
2651,4.326
2652,17.777
2654,110.751
2655,116.955
2656,2.552
2657,5.433
2658,5.682
2659,7.306
3438,1.454
3439,1.176
3441,1.104
3442,1.611
3443,1.37
3444,1.163
3445,1.139
3446,1.193
3447,1.12
3448,1.825
3449,1.752
3450,1.357
3451,1.062
3452,1.339
3453,1.055
3455,1.467
3457,1.175
3458,1.403
3459,1.295
3460,1.505
3461,1.212
3462,1.429
3463,1.4
3464,1.518
3465,1.26
3466,1.502
3467,1.09
3468,1.456
3469,1.461
3470,1.266
3471,1.485
3472,1.304
3473,1.354
3474,1.373
3475,1.56
3476,1.234
3477,1.134
3478,1.252
3479,1.29
3480,1.476
3481,1.39
3482,1.267
3483,1.214
3484,1.263
3485,1.401
3486,1.454
3488,1.864
3489,1.127
3490,1.245
3491,1.509
3492,1.181
3493,1.45
3494,1.116
3496,1.296
3497,1.495
3498,1.339
3499,1.391
3500,1.289
3502,1.136
3503,1.325
3504,1.165
3505,1.362
3506,1.739
3507,1.23
3508,1.342
3509,1.373
3510,1.322
3511,1.357
3512,1.318
3513,1.15
3514,1.845
3515,1.197
3516,1.272
3518,1.697
3519,1.302
3520,1.277
3521,1.893
3522,1.196
3523,1.29
3524,1.318
3526,1.514
3527,1.513
3528,1.89
3529,1.589
3530,1.112
3531,1.154
3532,1.256
3533,1.275
3534,1.394
3535,1.27
3536,1.213
3537,1.129
3538,1.282
3539,1.326
3541,1.248
3542,1.529
3543,1.208
3544,1.136
3545,2.5
3546,1.207
3547,1.195
3548,1.131
3549,1.193
3551,1.151
3552,1.169
3553,1.479
3554,1.429
3555,1.371
3557,1.663
3558,1.582
3559,1.516
3560,1.14
3562,1.27
3563,1.318
3564,1.244
3565,1.119
3566,1.196
3567,1.298
3568,1.548
3569,1.458
3570,1.072
3571,1.308
3572,1.174
3573,1.407
3574,1.319
3575,1.313
3576,1.791
3578,1.598
3579,1.282
3580,1.16
3581,1.255
3582,1.135
3583,1.201
3584,1.767
3585,1.15
3587,1.258
3588,1.091
3589,1.054
3590,1.433
3591,1.309
3593,1.765
3594,1.223
3595,1.299
3596,2.608
3597,1.114
3598,1.149
3599,1.547
3600,1.21
3601,1.382
3602,1.34
3603,1.174
3604,2.222
3605,1.901
3606,1.135
3607,1.229
3608,1.384
3610,1.252
3611,1.965
3612,1.379
3613,1.256
3614,1.239
3615,1.398
3616,1.184
3617,1.545
3618,1.355
3619,1.123
3620,1.39
3622,1.16
3623,1.362
3624,1.231
3625,1.706
3627,1.413
3628,1.389
3629,1.544
3630,1.242
3631,1.25
3632,1.134
3634,1.352
3635,1.552
3636,1.426
3637,1.139
3638,1.137
3639,1.235
3640,1.716
3641,1.155
3642,1.384
3643,1.371
3644,1.188
3645,1.348
3646,1.387
3647,1.154
3648,1.39
3649,1.23
3650,1.071
3652,1.154
3653,1.167
3654,1.382
3655,1.246
3656,1.528
3657,1.244
3658,1.367
3659,1.102
3660,1.116
3661,1.177
3662,1.204
3663,1.288
3664,1.146
3665,1.08
3666,1.194
3667,1.369
3668,1.241
3669,1.118
3670,1.495
3671,1.158
3672,1.898
3673,1.114
3675,1.223
3676,1.071
3678,1.147
3679,1.246
3680,1.698
3681,1.2
3682,1.167
3683,1.383
3685,1.28
3686,1.125
3687,1.64
3688,1.06
3689,1.079
3690,1.415
3691,1.083
3693,1.629
3694,1.139
3695,1.28
3696,1.213
3697,1.466
3698,1.316
3699,1.093
3700,1.181
3701,1.233
3702,1.735
3703,1.336
3704,1.082
3705,1.635
3706,1.397
3707,1.439
3708,1.287
3709,1.127
3710,1.384
3711,1.501
3712,1.204
3713,1.414
3714,1.469
3715,1.327
3716,1.126
3717,1.145
3718,1.464
3719,1.436
3720,1.149
3722,1.546
3724,1.106
3725,1.342
3726,1.264
3727,1.122
3728,1.448
3729,1.052
3730,1.477
3731,1.751
3732,1.109
3733,1.055
3734,1.948
3735,1.318
3736,1.291
3737,1.911
3738,1.472
3739,1.218
3740,1.408
3742,1.134
3743,1.295
3744,1.105
3745,1.146
3746,1.124
3747,1.304
3748,1.094
3749,1.191
3751,1.136
3752,1.269
3753,1.367
3754,1.176
3755,1.156
3757,1.295
3758,1.63
3759,1.324
3760,1.319
3761,1.342
3762,1.305
3763,1.266
3764,1.424
3765,1.126
3766,1.262
3767,1.229
3768,1.439
3769,1.239
3770,1.222
3771,1.235
3772,1.142
3773,1.281
3774,1.254
3775,1.165
3776,1.274
3777,1.224
3778,1.214
3780,1.325
3781,1.089
3782,1.464
3783,1.207
3784,1.254
3785,1.445
3786,1.312
3787,1.137
3788,1.275
3789,1.144
3790,1.876
3791,1.304
3792,1.27
3793,1.707
3794,1.54
3795,1.139
3796,1.23
3798,1.078
3799,1.244
3800,1.857
3801,1.087
3802,1.291
3803,1.32
3804,1.913
3805,1.147
3806,1.143
3807,1.103
3808,1.084
3809,1.261
3810,1.535
3811,1.102
3812,1.154
3813,1.096
3814,1.178
3815,1.275
3816,1.089
3817,1.302
3818,1.341
3819,1.294
3820,1.03
3821,1.418
3822,1.503
3823,1.255
3824,1.948
3825,1.354
3826,1.476
3827,1.2
3828,1.5
3829,1.531
3831,1.516
3832,1.253
3833,1.541
3834,1.172
3835,1.442
3836,1.399
3837,1.319
3838,2.002
3839,1.11
3840,1.207
3841,1.688
3842,1.789
3843,1.214
3844,1.074
3845,1.447
3846,1.062
3847,1.206
3848,1.13
3849,1.148
3850,1.31
3852,1.417
3853,1.097
3854,1.088
3855,1.334
3856,1.092
3857,1.21
3858,1.577
3859,1.134
3860,1.725
3862,1.319
3863,1.183
3864,1.223
3865,1.138
3866,1.305
3867,1.476
3868,1.279
3869,1.547
3870,1.423
3871,1.122
3873,1.688
3874,1.217
3875,1.113
3876,1.189
3878,1.215
3879,1.102
3880,1.285
3881,1.287
3882,1.091
3883,1.231
3884,1.641
3885,1.134
3887,1.099
3888,1.199
3889,1.43
3890,1.111
3891,1.401
3892,1.235
3893,1.14
3894,1.172
3895,1.238
3896,1.462
3897,1.153
3898,1.219
3899,1.175
3900,1.513
3901,1.166
3902,1.696
3903,1.286
3904,1.225
3905,1.118
3906,1.704
3907,1.474
3908,1.188
3909,1.326
3910,1.084
3911,1.17
3912,1.241
3913,1.389
3914,1.204
3915,1.399
3916,1.143
3917,1.231
3918,1.476
3919,1.236
3920,1.319
3921,1.621
3922,1.09
3923,1.105
3924,1.684
3925,1.168
3926,1.877
3927,1.403
3928,1.134
3929,1.278
3930,1.812
3931,1.358
3932,1.161
3933,1.356
3934,1.194
3935,1.047
3936,1.138
3937,1.222
3938,2.495
3939,1.112
3940,1.292
3941,1.178
3942,1.112
3944,1.34
3945,1.533
3946,1.128
3947,1.578
3949,1.21
3950,1.261
3951,1.619
3952,1.149
3953,1.093
3954,1.154
3955,1.132
3956,1.425
3957,1.262
3958,1.225
3959,1.077
3960,1.269
3963,1.187
3964,1.24
3965,1.146
3966,1.843
3967,1.254
3968,1.893
3969,1.469
3970,1.144
3971,1.845
3972,1.31
3973,1.187
3974,1.077
3975,1.29
3976,1.335
3977,1.117
3978,1.133
3979,1.204
3981,1.102
3982,1.162
3983,1.034
3984,1.013
3985,1.063
3986,1.109
3987,1.028
3988,1.072
3990,1.048
3991,1.037
3992,1.043
3993,1.08
3994,1.128
3995,1.103
3996,1.036
3997,1.123
3998,1.158
3999,1.044
4000,1.088
4001,1.022
4002,1.068
4003,1.046
4004,1.11
4005,1.037
4006,1.033
4007,1.04
4008,1.006
4009,1.141
4010,1.009
4012,1.037
4013,1.074
4014,1.135
4015,1.018
4016,1.044
4017,1.124
4018,1.087
4019,1.079
4020,1.105
4021,1.128
4022,1.019
4023,1.19
4024,1.008
4025,1.043
4026,1.112
4027,1.093
4028,1.024
4029,1.021
4030,1.198
4032,1.024
4033,1.038
4034,1.024
4035,1.007
4036,1.03
4037,1.044
4038,1.102
