node,avg_spread
755,577.54
756,481.91
757,235.19
758,649.34
759,633.63
760,584.43
761,295.91
762,872.72
763,593.75
764,881.38
765,459.25
766,737.05
767,243.05
768,261.87
769,349.34
770,838.35
771,338.37
772,458.13
773,761.72
774,695.47
775,103.75
776,62.25
777,805.78
778,481.21
779,655.25
780,645.43
781,737.65
782,363.15
783,630.9
784,883.48
785,292.14
786,448.58
787,632.28
788,321.85
789,406.17
790,388.38
791,212.91
792,666.48
793,536.72
794,445.62
795,772.08
796,319.51
797,706.32
798,367.12
799,457.78
800,658.25
801,68.37
802,303.25
803,393.49
804,548.79
805,996.94
806,287.61
807,656.52
808,335.82
809,648.42
810,773.8
811,293.92
812,592.6
813,256.35
814,692.03
815,676.58
816,344.92
817,550.82
818,443.76
819,782.58
820,645.94
821,666.24
822,416.35
823,859.55
824,741.24
825,244.64
826,427.93
827,706.01
828,818.52
829,674.28
830,797.06
831,538.47
832,244.6
833,266.39
834,854.65
835,625.84
836,377.65
837,379.56
838,486.71
839,358.84
840,733.41
841,111.69
842,501.82
843,464.48
844,654.62
845,802.31
846,252.29
847,663.76
848,562.39
849,694.49
850,439.25
851,160.87
852,84.74
853,854.77
854,122.96
855,137.51
856,811.11
890,380.66
857,1293.9
858,205.09
859,111.48
860,397.85
861,288.34
862,2206.21
863,270.06
864,143.81
865,391.93
866,43.46
867,208.28
868,567.64
869,327.63
870,113.23
871,344.05
872,209.77
873,69.9
874,102.29
875,75.07
876,291.14
877,104.29
878,316.87
879,167.46
880,300.34
881,144.07
882,232.74
883,66.22
884,134.84
885,206.07
886,333.0
887,104.79
888,284.98
889,314.35
891,34.44
892,133.49
893,264.56
894,158.39
895,87.39
3456,2752.74
3495,2735.3
3586,2779.08
3621,1829.54
3626,928.48
3797,2632.51
3501,2780.47
3517,2084.31
3550,2275.69
3577,2749.55
3592,1367.44
3609,2743.87
3633,2684.63
3677,2817.38
3684,2814.45
3721,2745.04
3779,2213.44
3872,1857.16
3948,2692.64
2678,1430.79
2760,1538.78
2822,1952.19
2883,2540.59
2941,1553.01
2968,1840.45
3005,2879.42
3057,2139.19
3136,2916.87
3164,1563.72
3222,2296.01
3245,1912.54
3248,2693.56
3263,2915.1
3278,2579.02
3328,2460.49
3361,1946.93
3440,2664.28
3525,2690.29
3540,2710.21
3556,2117.62
3561,1960.91
3651,2510.62
3674,2584.56
3692,2800.11
3741,2113.76
3750,2598.95
3756,2666.84
3830,2757.22
3851,2627.29
3877,2729.91
3886,2662.08
3943,2629.46
3962,2708.85
2677,1867.15
2826,1798.67
2724,2898.59
2752,1291.78
2775,2766.84
2869,2923.45
2892,2856.38
2962,2159.25
3001,2795.86
3019,2906.64
3100,2766.73
3162,2913.55
3168,2840.73
3233,2903.88
3295,2830.92
3304,2882.06
3331,2789.35
3366,2895.32
3404,2276.01
3406,2913.38
3412,2906.83
2813,2610.34
2971,901.63
3034,2873.59
3178,2656.47
3410,2335.83
3420,2475.41
2976,2900.97
3011,2890.74
3179,2882.46
3289,2576.83
1920,2908.17
1941,2912.61
1948,2893.79
1959,2921.95
2028,2875.7
2047,2906.06
2053,2894.48
2065,2602.85
2087,2923.18
2125,2909.06
2132,2894.36
2134,2903.36
2148,2893.67
2149,2911.5
2169,2886.17
2191,2895.46
2194,2915.55
2196,2922.37
2198,2913.95
2239,2894.48
2266,2906.75
2282,2893.39
2285,2879.7
2293,2821.32
2315,2916.96
2328,2908.54
2332,2894.64
2333,2915.6
2338,2897.74
2347,2899.27
2351,2914.4
2368,2908.21
2372,2905.97
2385,2867.85
2399,2902.67
2420,2917.71
2496,2679.04
2501,2891.99
2509,2905.2
2512,2891.07
2516,2904.99
2530,2735.68
2542,2914.15
2555,2928.48
2567,2918.08
2592,2910.69
2597,2914.27
2608,2900.66
2642,2892.07
2725,1451.55
2734,2546.42
2764,2719.9
2964,2433.69
3020,2786.84
3062,2814.22
3079,2847.99
3165,1039.72
3205,2065.4
3258,2841.59
3386,2937.55
3409,2333.77
2693,2311.16
2979,2395.12
3101,2905.3
3265,2829.26
3385,2874.85
1913,2348.86
1916,2911.37
1940,2903.09
1947,2876.76
1954,2900.33
1994,2898.94
2002,2901.77
2010,2913.8
2026,2914.21
2052,2902.22
2062,2912.36
2101,2904.29
2137,2919.61
2144,2923.96
2151,2921.07
2163,2768.53
2176,2915.75
2215,2902.18
2241,2896.94
2246,2903.02
2273,2908.84
2294,2878.0
2295,2621.17
2298,2432.79
2343,2908.16
2344,2905.1
2355,2796.43
2377,2914.53
2389,2743.7
2394,2906.57
2413,2331.23
2419,2920.03
2465,2868.43
2468,2926.39
2519,2885.93
2544,2899.54
2582,2899.77
2588,2903.91
2594,2916.18
2605,2442.63
2609,2886.03
2616,2901.02
2903,1534.73
2938,2454.3
2999,2611.71
3201,2912.92
3319,2720.81
3355,2893.2
3097,2895.9
2707,2155.61
3111,2887.13
3186,2580.09
2661,2913.5
2662,2843.8
2663,2668.41
2664,2886.6
2665,2916.82
2666,2926.28
2667,2335.67
2668,2831.04
2669,2909.65
2670,1951.67
2671,1050.46
2672,2792.29
2673,2731.31
2674,2894.6
2675,2889.42
2676,2907.36
2679,2926.04
2680,2889.02
2681,2877.99
2682,2126.83
2683,2883.62
2684,2610.35
2685,1896.99
2686,2540.1
2687,2645.82
2688,1454.45
2689,2906.89
2690,2854.47
2691,344.41
2692,1137.75
2694,2902.5
2695,1953.11
2696,2364.7
2697,2171.51
2698,2881.63
2699,1407.76
2700,2158.8
2701,2700.57
2702,2618.55
2703,1621.09
2705,2768.12
2706,2902.33
2708,2754.71
2709,1959.34
2710,1834.67
2711,2650.22
2712,2848.88
2713,2621.2
2714,912.06
2715,2823.75
2716,2917.01
2717,2905.55
2718,2810.56
2719,2923.45
2720,2901.52
2721,866.43
2722,677.44
2723,2409.37
2726,2072.23
2727,2050.2
2728,2758.76
2729,2889.8
2730,2897.91
2731,2698.6
2732,588.05
2733,2705.77
2735,2437.28
2736,1200.71
2737,2463.15
2738,2896.7
2739,2802.44
2741,2884.98
2742,2878.67
2743,2898.08
2744,2204.92
2745,2807.5
2746,2318.77
2747,2060.36
2748,2898.78
2749,2825.55
2750,2905.38
2751,2812.89
2753,2903.38
2754,2906.81
2755,2902.96
2756,2894.55
2757,2929.16
2758,2904.32
2759,2350.96
2761,2682.29
2762,2680.23
2763,2858.33
2765,2902.57
2766,2114.57
2767,727.46
2768,2714.12
2769,1584.88
2770,2904.56
2771,1952.47
2772,2796.1
2773,2914.64
2774,292.6
2776,663.07
2777,2913.48
2778,2913.43
2779,2594.31
2780,2910.2
2781,2925.7
2782,2910.56
2783,2779.72
2784,2752.61
2785,2921.94
2786,2923.26
2787,2919.65
2788,467.37
2789,2152.37
2790,1309.69
2791,1760.15
2792,238.44
2793,2898.63
2794,2281.96
2795,2549.32
2796,2919.41
2797,2701.79
2798,844.18
2799,810.63
2800,2920.61
2801,1848.56
2802,1723.58
2803,2486.17
2804,1541.75
2805,999.15
2806,2874.69
2807,2615.89
2808,467.04
2809,2476.17
2810,2918.98
2811,1309.67
2812,2721.87
2815,2920.05
2816,2004.78
2817,346.0
2818,1952.36
2819,2639.82
2820,2221.37
2821,2037.93
2823,2841.25
2824,937.67
2825,2568.69
2827,2917.79
2828,2914.27
2829,2615.86
2830,2534.2
2831,2366.85
2832,2819.78
2833,2897.58
2834,1317.98
2835,2858.77
2836,2760.83
2837,2148.09
2839,2889.48
2840,2828.08
2841,2760.17
2842,204.95
2843,2799.3
2844,2734.88
2845,2736.19
2846,2897.08
2847,1906.77
2848,2323.1
2849,2884.4
2850,2760.89
2851,2559.74
2852,1925.32
2853,2861.54
2854,2866.91
2855,873.84
2856,2407.1
2857,548.32
2858,2360.13
2859,2501.88
2860,643.08
2861,845.52
2862,2932.02
2863,2912.53
2864,2907.08
2865,2834.01
2866,2889.34
2867,2938.54
2868,2554.73
2870,2624.18
2871,2853.84
2872,2919.45
2873,2910.7
2874,2899.88
2875,2859.94
2876,2168.15
2877,2913.0
2878,1777.17
2879,1539.65
2880,2917.8
2881,2884.12
2882,1550.45
2884,1031.09
2886,1082.56
2887,2771.21
2888,2212.48
2889,1951.32
2890,2908.34
2891,2705.24
2893,1158.68
2894,2910.16
2895,1783.65
2896,2900.29
2897,2911.74
2898,1356.21
2899,1283.35
2900,1895.95
2901,2912.88
2902,495.75
2904,2922.1
2905,2918.84
2906,2913.47
2907,2634.14
2908,2688.29
2909,2881.83
2910,2912.49
2911,2926.45
2912,2911.4
2913,2882.5
2914,2906.79
2915,2930.32
2916,2882.24
2917,2300.91
2918,2240.99
2919,2916.18
2920,2892.79
2921,2723.34
2922,731.97
2923,2458.94
2924,2883.44
2925,2894.56
2926,1360.94
2927,2895.26
2928,2895.49
2929,2863.79
2930,705.29
2931,2908.86
2932,2875.87
2933,1753.97
2934,2347.85
2935,1820.78
2936,2897.69
2937,2899.57
2939,2871.04
2940,2897.34
2942,1814.22
2943,2917.0
2944,2893.17
2945,2886.59
2946,2893.37
2947,2437.62
2948,2511.34
2949,2179.79
2950,2888.27
2951,2902.32
2952,555.21
2953,2882.3
2954,1926.7
2955,2802.11
2956,2905.66
2957,2108.35
2958,2867.34
2959,1537.45
2960,2896.37
2961,1944.08
2963,1075.5
2965,2211.79
2966,2909.15
2967,2528.0
2969,2914.45
2970,2877.09
2972,1527.02
2973,2906.68
2974,2925.89
2975,349.58
2977,2872.23
2978,2462.12
2980,1115.21
2981,2529.21
2982,1436.14
2983,1814.89
2984,2711.91
2985,2910.9
2986,2912.73
2987,2819.33
2988,2910.7
2989,2887.72
2990,1988.36
2991,2927.87
2992,2908.4
2993,2930.72
2994,2913.85
2995,2348.65
2996,2787.71
2997,1660.89
2998,775.05
3000,2909.79
3002,2907.09
3004,2900.49
3006,463.11
3007,2554.07
3008,2072.48
3009,2365.06
3010,2708.81
3012,1520.75
3013,2646.78
3014,2853.16
3015,1808.38
3016,2874.42
3017,2879.08
3018,2668.84
3021,2916.5
3022,2905.6
3023,2882.59
3024,2143.97
3025,2870.51
3026,2895.57
3027,2914.83
3028,1545.13
3029,2906.28
3030,1308.78
3031,262.59
3032,2478.12
3033,2917.78
3035,2894.64
3036,2826.8
3037,148.96
3038,2880.02
3039,2670.56
3040,2869.09
3041,2712.42
3042,2397.9
3043,2495.45
3044,1388.32
3045,1253.78
3046,2893.02
3047,2889.17
3048,2145.19
3049,2916.75
3050,2177.01
3051,2924.0
3052,2850.78
3053,635.66
3054,2912.85
3055,264.89
3056,2896.54
3058,2318.94
3059,869.41
3060,2900.21
3061,1952.63
3063,1378.04
3064,2899.8
3065,2902.17
3066,1542.37
3067,1878.23
3068,2251.61
3069,2196.6
3070,2856.61
3071,202.93
3072,2793.15
3073,2892.51
3074,613.08
3075,2674.17
3076,2903.6
3077,2880.68
3078,2903.26
3080,2572.27
3081,2588.01
3082,2910.55
3083,1327.6
3084,2889.65
3085,2904.56
3086,2845.81
3087,2903.77
3088,1683.44
3089,2836.54
3090,2913.2
3091,817.83
3092,1868.58
3093,2130.64
3094,1452.33
3095,2113.21
3096,2900.31
3098,2894.69
3099,1446.59
3102,2911.14
3103,2428.15
3104,2907.56
3105,961.61
3106,2901.89
3107,2851.83
3108,2903.87
3109,2358.32
3110,2400.21
3112,2030.07
3113,2875.93
3114,2833.37
3115,2909.27
3116,2900.82
3117,2864.25
3118,2830.33
3119,2901.99
3120,2883.25
3121,700.98
3122,915.2
3123,2732.35
3124,2806.78
3125,615.8
3126,938.55
3127,467.8
3128,1033.87
3129,2794.54
3130,2093.05
3131,552.91
3132,2886.4
3133,1889.46
3134,663.28
3135,2880.9
3137,2874.84
3138,2416.55
3139,2389.3
3140,2910.94
3141,898.69
3142,2862.5
3143,727.99
3144,2141.97
3145,2899.05
3146,2910.84
3147,441.04
3148,2724.56
3149,2909.05
3150,2895.71
3151,2222.15
3152,2906.7
3153,1888.12
3154,2924.18
3155,1592.93
3156,2233.88
3157,2019.91
3158,2903.95
3159,1192.62
3160,2697.83
3161,1360.88
3163,2512.15
3166,2860.66
3167,2417.53
3169,2884.91
3170,2751.87
3171,2518.12
3172,2907.09
3174,2883.16
3175,1158.63
3176,2690.37
3177,2843.92
3180,576.6
3181,439.59
3182,2883.49
3183,259.1
3184,2865.18
3185,2894.46
3187,2782.78
3188,2896.45
3189,2369.18
3190,2251.63
3191,2899.89
3192,2269.0
3193,2718.91
3194,2369.58
3195,2894.09
3196,2844.21
3197,1602.54
3198,2916.62
3199,2655.87
3200,1066.4
3202,1891.43
3203,2775.58
3204,2895.27
3206,2895.38
3207,2820.16
3208,2099.91
3209,2700.89
3210,2127.37
3211,2644.95
3212,2824.14
3213,2831.27
3214,2850.28
3215,2712.89
3216,495.69
3217,1131.64
3218,1137.64
3219,2847.51
3220,2904.85
3221,2433.75
3223,2437.91
3224,2898.68
3225,2667.6
3226,2890.67
3227,869.44
3228,2867.36
3229,1895.2
3230,374.74
3231,2742.31
3232,2884.41
3234,2841.78
3235,1607.99
3236,2530.43
3237,2760.11
3238,2917.93
3239,2921.59
3240,2872.79
3241,2283.25
3242,2047.63
3243,2737.5
3244,2133.55
3246,2308.35
3247,2925.15
3249,2266.25
3250,2880.37
3251,647.57
3252,2894.73
3253,2890.18
3254,1815.31
3255,2791.32
3256,2902.28
3257,2855.17
3259,2793.37
3260,2823.39
3261,2865.14
3262,2688.1
3264,2662.32
3266,1376.89
3267,2882.96
3268,436.95
3269,1550.55
3270,1138.22
3271,409.4
3272,2914.09
3273,2576.51
3274,2925.18
3275,2761.13
3276,2122.56
3277,2903.77
3279,2732.92
3280,2916.81
3281,1917.79
3282,609.7
3283,1603.98
3284,2888.66
3285,2720.4
3286,2690.76
3287,2901.29
3288,2910.07
3291,2898.79
3292,2098.76
3293,2909.04
3294,2560.32
3296,2917.96
3297,2906.04
3298,2901.94
3299,2901.48
3300,2189.52
3301,2808.59
3302,2907.94
3303,2740.79
3305,901.5
3306,2572.07
3307,2507.29
3308,1400.44
3309,1683.3
3310,1041.58
3311,1191.61
3312,2391.03
3313,2842.74
3314,1626.84
3315,2255.28
3316,2876.0
3317,1340.01
3318,2049.92
3320,2916.0
3321,2908.96
3322,810.19
3323,1227.6
3324,2894.81
3325,1602.63
3326,2229.33
3327,2897.4
3329,2146.76
3330,2900.83
3332,2919.24
3333,1375.35
3334,1857.02
3335,2904.24
3336,579.0
3337,2638.24
3338,1243.77
3339,2913.02
3340,2131.39
3341,2724.12
3342,2891.97
3343,1940.48
3344,2905.35
3345,2872.75
3346,2744.19
3347,2923.48
3348,2911.55
3349,2128.85
3350,2902.47
3351,2912.0
3352,1952.28
3353,2906.98
3354,805.68
3356,2771.08
3357,2139.08
3358,1882.27
3359,2575.5
3360,2920.13
3362,2907.78
3363,2917.64
3364,2920.52
3365,2824.6
3367,2065.73
3368,1358.02
3369,2919.26
3370,1310.7
3371,2190.45
3372,522.69
3373,2388.62
3374,2137.45
3375,668.11
3376,874.82
3377,2702.94
3378,2927.73
3379,2660.31
3380,2688.07
3381,2897.01
3382,1396.02
3383,2368.24
3384,2893.92
3387,2900.63
3388,1819.95
3389,1480.67
3390,2679.04
3391,2893.77
3392,2249.02
3393,2529.24
3394,2665.73
3395,2865.62
3396,2909.46
3397,2901.37
3398,1335.56
3399,2817.89
3400,2831.39
3401,1172.76
3402,1620.64
3403,2883.22
3405,2020.67
3407,324.27
3408,468.92
3411,2868.38
3413,752.91
3414,2450.6
3415,2846.38
3416,2906.05
3417,2917.45
3418,1945.45
3419,2913.66
3421,2566.53
3422,2795.13
3423,1657.44
3424,1194.61
3425,1443.61
3426,2896.54
3427,1217.97
3428,1224.44
3429,1072.18
3430,2366.14
3431,2498.02
3432,1094.82
3433,2877.12
3434,2912.17
3435,2909.56
3436,1326.46
2003,2871.17
2031,2898.52
2155,2876.74
2185,2263.1
2325,2905.36
2330,2897.92
1914,2835.23
1915,1490.14
1917,2925.41
1918,2918.8
1919,2872.85
1921,2853.25
1922,2098.64
1923,2894.15
1924,1397.9
1925,2882.64
1927,2912.57
1928,2588.99
1929,2921.73
1930,2219.57
1931,2866.62
1933,1861.21
1934,2118.23
1935,2884.34
1936,2465.59
1937,619.86
1938,2916.55
1942,2828.34
1943,2912.45
1944,2883.84
1946,2888.03
1949,1455.39
1950,2222.62
1952,2184.22
1953,2901.94
1956,799.31
1957,2867.16
1958,2910.98
1960,2886.48
1961,936.53
1962,2899.38
1963,2914.38
1964,2906.53
1965,2638.23
1966,2895.69
1968,2860.55
1969,1198.5
1970,2884.36
1971,2885.97
1974,1353.83
1975,2826.92
1977,1684.44
1978,2098.54
1979,2925.28
1980,2857.2
1981,2874.63
1982,2464.03
1983,2911.79
1984,2912.78
1985,2920.21
1986,2885.49
1987,2852.24
1988,2428.53
1989,2907.9
1990,2530.0
1992,1912.27
1993,2917.38
1996,622.58
1997,2882.64
1999,2862.91
2000,2833.86
2005,2904.26
2006,2884.6
2008,1199.35
2011,2824.4
2012,2344.29
2013,1770.8
2014,2162.58
2015,929.52
2016,2638.17
2017,752.92
2019,2588.56
2020,2910.02
2021,2826.38
2022,2826.06
2023,2728.65
2025,2831.4
2029,2807.44
2030,2898.64
2033,2918.24
2034,810.0
2035,2678.81
2036,2310.98
2037,2869.85
2040,2890.67
2041,1134.19
2043,2875.65
2044,2654.76
2045,2917.43
2046,2895.82
2048,2357.55
2049,2904.31
2050,2552.68
2051,1162.64
2055,2920.09
2056,2916.8
2057,2834.85
2058,2887.77
2059,2911.12
2060,2906.29
2061,2853.31
2063,2920.04
2064,2884.76
2066,1424.57
2067,2776.89
2069,2922.04
2070,2054.63
2073,2907.13
2074,2910.53
2075,2904.82
2076,2175.18
2077,2909.99
2078,2901.12
2079,222.76
2080,1382.61
2082,2407.68
2083,2918.92
2084,2913.72
2085,2787.4
2086,2882.61
2088,2902.97
2089,2586.93
2090,2871.71
2091,2782.66
2092,2870.13
2093,2910.82
2094,584.81
2095,2886.89
2096,2591.37
2097,2870.94
2098,2904.39
2099,2167.94
2100,784.46
2103,2884.65
2104,2886.54
2105,1845.55
2106,305.23
2107,2629.03
2108,2871.54
2109,2936.37
2110,2866.11
2112,2892.94
2113,1342.92
2114,2327.9
2115,2901.02
2118,2917.42
2119,2110.24
2120,2523.78
2121,2922.73
2122,2920.17
2123,2912.36
2124,2913.61
2126,2874.35
2129,2801.59
2130,1890.68
2131,2916.18
2136,2921.63
2139,2892.76
2140,2894.35
2141,2587.58
2142,2875.91
2145,2782.49
2146,2530.16
2147,2878.24
2150,2917.42
2152,2365.81
2154,2883.61
2156,2380.71
2158,1772.42
2159,2876.09
2160,2404.21
2161,2924.52
2162,2326.27
2164,2852.97
2165,2903.8
2166,1752.9
2167,606.85
2168,238.15
2170,2393.35
2172,2908.51
2173,2734.81
2175,1538.61
2177,2059.83
2178,202.41
2179,2916.78
2181,2214.31
2182,1707.89
2184,2918.76
2186,2466.33
2188,2900.42
2190,2907.44
2192,2851.17
2193,2105.06
2195,261.79
2197,2678.34
2200,2894.34
2201,2904.06
2202,2878.33
2204,469.58
2205,2293.23
2206,2893.48
2207,2328.33
2208,2650.36
2209,2794.97
2210,2903.33
2211,2889.53
2212,2879.15
2213,2906.75
2214,2550.29
2216,2903.05
2217,1656.58
2218,2902.89
2219,1223.2
2220,2914.68
2221,2878.2
2222,2858.06
2226,2887.4
2227,1118.21
2228,2807.74
2229,2874.6
2230,1023.79
2231,2780.27
2232,2905.47
2233,2906.44
2234,2672.27
2235,2899.06
2236,2722.64
2237,2886.97
2238,1782.53
2240,2912.19
2242,2861.24
2243,2855.67
2244,2933.25
2245,693.08
2248,2362.94
2249,2612.07
2251,2055.16
2252,1791.13
2253,2907.04
2255,1675.09
2256,1436.81
2257,2930.63
2258,2896.42
2259,2908.92
2260,2226.53
2261,2910.95
2262,2215.72
2263,961.85
2265,1658.6
2269,437.27
2270,2154.22
2271,2900.2
2272,2666.41
2274,2856.08
2275,2906.35
2276,2894.97
2277,2265.04
2278,2881.68
2280,2901.42
2281,805.53
2286,2724.11
2287,2879.28
2288,2610.39
2290,2908.96
2291,2388.84
2296,2735.87
2297,2831.19
2299,2914.4
2300,2884.35
2301,753.55
2303,2717.24
2304,2891.61
2305,2320.66
2306,2883.5
2307,2905.19
2308,2913.79
2309,2918.2
2310,2624.48
2311,2909.37
2312,2432.97
2313,2915.19
2314,2410.62
2316,1666.02
2317,2831.96
2318,2925.33
2320,1987.13
2321,950.75
2322,2867.53
2323,2891.67
2324,2894.41
2326,2909.76
2329,2882.06
2331,2882.06
2334,2911.79
2335,2782.45
2339,2937.86
2340,2909.28
2341,2599.67
2342,2726.84
2345,2923.19
2346,2794.87
2348,2895.3
2349,2243.67
2350,2788.8
2352,2902.42
2353,2898.55
2354,2910.29
2356,2940.26
2357,1584.86
2358,1054.57
2359,2907.95
2360,1620.02
2361,2916.17
2362,2654.56
2363,2870.22
2365,2921.18
2366,2678.74
2367,2862.69
2369,2901.4
2370,2919.83
2371,2760.23
2373,1897.01
2374,2909.07
2375,1111.35
2376,2897.45
2379,2800.29
2380,910.67
2381,2906.03
2382,201.77
2383,2637.59
2386,2897.83
2387,2918.9
2388,967.41
2390,2908.6
2391,2920.73
2392,2914.66
2393,2751.45
2395,2904.23
2396,2925.55
2397,2756.19
2400,2447.96
2401,2200.15
2402,2181.96
2403,2431.42
2404,2898.54
2405,2527.14
2406,2916.68
2407,2908.83
2408,2903.55
2409,2908.1
2410,2899.17
2411,2746.41
2412,2641.83
2414,2904.75
2415,2852.07
2416,2836.09
2418,2885.16
2421,530.37
2422,957.37
2423,2923.67
2424,2014.93
2425,2920.33
2426,2190.37
2427,2733.19
2428,2901.16
2429,2913.46
2430,2915.64
2431,1100.81
2432,2734.19
2433,2914.06
2434,2910.45
2435,2587.91
2437,494.78
2438,2886.68
2439,1225.84
2440,2828.03
2441,904.03
2442,786.72
2443,2612.28
2444,1832.69
2446,2921.41
2448,2821.94
2449,2872.4
2450,1359.46
2452,1779.56
2453,1929.84
2454,2438.52
2455,2152.89
2456,1291.66
2457,317.09
2460,2882.54
2462,2913.75
2464,2897.96
2466,1513.93
2467,2884.06
2469,2891.62
2470,351.28
2473,2898.37
2474,2665.96
2476,2811.35
2477,2873.92
2478,2894.48
2479,2871.16
2480,2803.85
2481,551.84
2482,2899.8
2483,490.21
2484,2932.21
2485,2898.05
2486,1924.38
2487,499.24
2488,2774.22
2489,2883.18
2490,1936.76
2492,2885.57
2493,1898.99
2495,2912.68
2497,2503.54
2499,2909.73
2500,2901.29
2503,2168.48
2504,2891.88
2505,706.17
2506,2923.42
2507,2924.6
2513,1978.8
2514,1625.24
2515,1565.03
2517,1264.08
2518,2895.26
2520,2915.17
2521,2919.82
2522,1971.12
2523,2302.02
2524,2054.96
2525,2862.28
2526,2890.99
2527,644.01
2528,1085.45
2531,2497.1
2532,2890.4
2534,2343.32
2535,1090.67
2536,2890.15
2537,2898.29
2539,2920.48
2540,2750.83
2541,461.66
2545,1566.31
2546,2885.47
2548,1200.45
2549,2913.57
2550,2895.74
2551,2918.21
2552,2889.8
2553,2911.97
2554,2903.41
2556,2880.48
2557,2846.1
2558,1799.28
2559,2909.91
2560,2900.44
2561,2903.26
2562,2002.98
2563,2889.72
2564,2905.41
2565,505.79
2566,2727.95
2568,2161.36
2569,380.35
2570,2444.93
2572,2675.12
2573,2915.17
2574,2925.64
2575,2882.07
2576,2884.32
2577,2438.35
2578,2912.69
2579,2892.95
2580,1186.74
2581,2616.9
2584,2396.92
2585,2861.63
2586,2919.44
2587,2114.1
2590,2920.29
2591,2906.09
2593,2876.0
2595,404.79
2596,177.22
2599,2261.52
2600,2883.1
2601,2886.04
2602,2897.62
2603,2869.12
2604,2917.85
2606,2896.49
2607,2885.13
2610,2918.45
2611,2910.42
2612,2734.62
2613,2711.21
2614,2330.54
2615,2900.31
2618,2598.55
2619,2901.84
2620,2911.85
2621,1190.05
2622,2270.65
2623,2906.59
2624,2901.75
2625,2886.62
2626,2662.36
2627,2791.89
2628,2748.06
2630,2915.99
2631,2904.25
2632,1165.66
2633,2890.34
2634,932.21
2637,2864.28
2638,2905.58
2639,2893.11
2641,2350.34
2644,2605.63
2645,2898.54
2646,2907.78
2648,2883.39
2650,2134.8
2651,1265.58
2652,2889.54
2654,2913.06
2655,2892.74
2656,2176.36
2657,2831.18
2658,2854.51
2659,2895.53
3438,2511.05
3439,735.08
3441,747.99
3442,2630.97
3443,2514.45
3444,532.62
3445,1072.24
3446,851.95
3447,564.95
3448,2762.49
3449,2721.91
3450,2372.38
3451,263.77
3452,1987.73
3453,240.15
3455,2628.65
3457,1213.95
3458,2456.07
3459,2080.17
3460,2483.78
3461,1614.03
3462,2400.18
3463,2521.78
3464,2424.46
3465,1708.76
3466,2437.26
3467,605.01
3468,2467.85
3469,2740.62
3470,2336.49
3471,2390.56
3472,1994.12
3473,1424.62
3474,2092.25
3475,2504.26
3476,1542.66
3477,898.75
3478,1680.78
3479,1837.14
3480,2407.17
3481,1399.04
3482,1774.72
3483,1774.51
3484,1984.37
3485,2267.94
3486,2654.45
3488,2692.64
3489,744.51
3490,975.22
3491,2481.2
3492,1694.24
3493,2132.43
3494,829.58
3496,1618.05
3497,2513.92
3498,2422.79
3499,2405.74
3500,1927.55
3502,1042.46
3503,1979.46
3504,838.45
3505,2328.58
3506,2760.16
3507,1473.49
3508,2350.57
3509,2363.33
3510,2129.72
3511,2295.34
3512,2013.18
3513,645.44
3514,2779.41
3515,1600.8
3516,1551.79
3518,2635.86
3519,1739.75
3520,1685.12
3521,2749.79
3522,1480.84
3523,1403.87
3524,2314.13
3526,2554.79
3527,2319.17
3528,2800.33
3529,2490.7
3530,768.94
3531,833.5
3532,2124.9
3533,1749.72
3534,2235.72
3535,1856.76
3536,853.77
3537,773.16
3538,1605.39
3539,1196.18
3541,1455.28
3542,2527.73
3543,1634.92
3544,621.18
3545,2806.95
3546,950.77
3547,1457.82
3548,991.96
3549,925.93
3551,944.51
3552,1189.48
3553,2492.08
3554,2363.74
3555,2283.02
3557,2659.04
3558,2800.61
3559,2458.03
3560,296.78
3562,1307.0
3563,2383.58
3564,2055.56
3565,889.71
3566,797.9
3567,1249.73
3568,2635.81
3569,2457.45
3570,321.22
3571,1754.41
3572,1786.95
3573,2357.29
3574,2054.63
3575,619.11
3576,2760.0
3578,2640.99
3579,1463.12
3580,713.93
3581,1124.04
3582,809.29
3583,1547.17
3584,2728.3
3585,868.26
3587,1828.7
3588,835.48
3589,530.36
3590,2406.05
3591,2322.91
3593,2773.57
3594,1280.15
3595,1220.64
3596,2714.9
3597,590.96
3598,1806.25
3599,2645.97
3600,1183.59
3601,2357.99
3602,1971.59
3603,1603.66
3604,2701.49
3605,2704.79
3606,488.36
3607,1383.25
3608,2221.41
3610,1862.43
3611,2845.69
3612,2289.23
3613,1506.94
3614,1776.02
3615,2089.5
3616,825.94
3617,2419.97
3618,2458.79
3619,656.25
3620,2141.21
3622,1768.21
3623,2344.08
3624,1034.73
3625,2624.25
3627,2274.23
3628,1752.89
3629,2595.72
3630,2196.84
3631,1591.84
3632,749.24
3634,2463.79
3635,2428.59
3636,2552.31
3637,742.04
3638,946.23
3639,1546.77
3640,2726.21
3641,1699.48
3642,2323.28
3643,2572.05
3644,1836.97
3645,2145.25
3646,1995.27
3647,950.45
3648,2442.84
3649,1451.83
3650,238.74
3652,892.62
3653,451.46
3654,1663.35
3655,1826.84
3656,2432.37
3657,1583.45
3658,2269.93
3659,1124.35
3660,1116.11
3661,682.11
3662,1234.46
3663,2072.27
3664,1369.72
3665,746.35
3666,1563.38
3667,2448.09
3668,1703.54
3669,1109.99
3670,2488.25
3671,1203.42
3672,2797.69
3673,830.88
3675,1358.88
3676,606.01
3678,777.39
3679,842.04
3680,2804.14
