node,avg_spread
2191,39.54
2194,41.48
2196,42.143
2198,23.196
2239,22.33
2266,129.114
2282,52.446
2285,26.583
2293,27.736
2315,30.418
2328,54.803
2332,41.146
2333,50.686
2338,46.214
2347,127.94
2351,45.124
2368,34.424
2372,37.775
2385,25.062
2399,33.225
2420,35.865
2496,14.46
2501,34.894
2509,43.509
2512,46.288
2516,31.343
2530,16.675
2542,122.91
2555,51.416
2567,47.93
2592,44.121
2597,40.948
2608,33.773
2642,39.88
2725,1.308
2734,1.745
2764,1.849
2964,1.459
3020,1.738
3062,1.663
3079,2.187
3165,1.254
3205,1.329
3258,2.501
3386,2.768
3409,1.658
2693,1.366
2979,1.443
3101,4.778
3265,2.921
3385,2.218
1913,6.597
1916,31.58
1940,34.937
1947,39.594
1954,28.884
1994,28.22
2002,32.78
2010,30.222
2026,48.49
2052,40.39
2062,31.546
2101,26.307
2137,26.37
2144,30.368
2151,31.955
2163,17.214
2176,39.108
2215,26.229
2241,40.065
2246,43.346
2273,37.003
2294,44.543
2295,12.309
2298,8.238
2343,35.934
2344,41.122
2355,12.2
2377,35.112
2389,7.886
2394,32.224
2413,5.388
2419,35.285
2465,26.344
2468,107.33
2519,14.581
2544,16.655
2582,41.088
2588,37.963
2594,33.718
2605,9.643
2609,24.053
2616,37.347
2903,1.349
2938,1.488
2999,1.604
3201,4.142
3319,1.911
3355,3.181
3097,2.101
2707,1.65
3111,2.637
3186,1.632
2661,4.241
2662,2.137
2663,1.687
2664,3.921
2665,2.386
2666,3.251
2667,1.583
2668,1.886
2669,4.613
2670,1.432
2671,1.338
2672,2.084
2673,2.084
2674,3.702
2675,2.095
2676,4.178
2679,4.171
2680,2.838
2681,2.747
2682,1.471
2683,3.297
2684,1.879
2685,1.355
2686,1.639
2687,1.739
2688,1.322
2689,3.333
2690,1.691
2691,1.19
2692,1.333
2694,4.793
2695,1.609
2696,1.366
2697,1.421
2698,3.586
2699,1.349
2700,1.52
2701,1.887
2702,1.628
2703,1.453
2705,2.059
2706,3.159
2708,2.012
2709,1.275
2710,1.464
2711,1.725
2712,2.761
2713,1.994
2714,1.153
2715,1.838
2716,3.579
2717,3.527
2718,2.015
2719,3.816
2720,2.609
2721,1.235
2722,1.141
2723,1.366
2726,1.541
2727,1.419
2728,1.683
2729,3.192
2730,2.786
2731,2.138
2732,1.253
2733,1.831
2735,1.534
2736,1.299
2737,1.649
2738,3.46
2739,1.654
2741,3.019
2742,4.318
2743,2.461
2744,1.228
2745,2.235
2746,1.98
2747,1.444
2748,3.424
2749,3.003
2750,4.278
2751,2.356
2753,2.9
2754,4.924
2755,4.208
2756,2.529
2757,4.463
2758,1.921
2759,1.687
2761,2.079
2762,1.494
2763,2.94
2765,2.644
2766,1.351
2767,1.263
2768,1.801
2769,1.441
2770,2.733
2771,1.424
2772,1.911
2773,2.698
2774,1.195
2776,1.471
2777,4.165
2778,3.909
2779,1.511
2780,2.504
2781,3.015
2782,4.124
2783,1.834
2784,1.707
2785,2.142
2786,4.45
2787,2.507
2788,1.226
2789,1.483
2790,1.237
2791,1.284
2792,1.167
2793,4.22
2794,1.764
2795,1.501
2796,2.988
2797,1.973
2798,1.164
2799,1.185
2800,4.205
2801,1.407
2802,1.614
2803,1.583
2804,1.377
2805,1.333
2806,2.594
2807,1.971
2808,1.253
2809,1.645
2810,2.651
2811,1.247
2812,1.81
2815,3.286
2816,1.488
2817,1.139
2818,1.39
2819,1.781
2820,1.393
2821,1.506
2823,2.206
2824,1.235
2825,1.808
2827,3.501
2828,4.37
2829,1.57
2830,1.934
2831,1.415
2832,1.677
2833,3.647
2834,1.195
2835,2.65
2836,1.841
2837,1.347
2839,5.387
2840,1.908
2841,1.684
2842,1.366
2843,1.764
2844,1.899
2845,1.659
2846,1.788
2847,1.439
2848,1.488
2849,3.655
2850,2.665
2851,1.549
2852,1.513
2853,3.236
2854,2.294
2855,1.21
2856,1.535
2857,1.185
2858,1.573
2859,1.677
2860,1.095
2861,1.263
2862,3.737
2863,4.053
2864,3.991
2865,1.836
2866,4.461
2867,3.934
2868,1.676
2870,1.488
2871,2.065
2872,3.793
2873,3.495
2874,2.628
2875,2.516
2876,1.505
2877,4.543
2878,1.308
2879,1.28
2880,3.085
2881,2.208
2882,1.367
2884,1.352
2886,1.248
2887,2.258
2888,1.366
2889,1.403
2890,4.106
2891,1.922
2893,1.189
2894,2.947
2895,1.286
2896,2.965
2897,3.375
2898,1.231
2899,1.301
2900,1.277
2901,3.193
2902,1.3
2904,2.9
2905,3.959
2906,4.335
2907,2.201
2908,2.153
2909,3.989
2910,4.231
2911,3.444
2912,3.429
2913,4.04
2914,2.057
2915,4.183
2916,4.312
2917,1.733
2918,1.376
2919,3.484
2920,3.48
2921,1.996
2922,1.214
2923,1.338
2924,2.591
2925,3.752
2926,1.23
2927,4.415
2928,4.474
2929,2.844
2930,1.299
2931,2.751
2932,1.929
2933,1.324
2934,1.398
2935,1.301
2936,3.034
2937,2.861
2939,3.404
2940,3.59
2942,1.322
2943,3.764
2944,4.491
2945,2.882
2946,2.801
2947,1.427
2948,2.08
2949,1.33
2950,2.363
2951,3.61
2952,1.174
2953,2.209
2954,1.335
2955,2.015
2956,4.551
2957,1.459
2958,2.108
2959,1.412
2960,4.401
2961,1.534
2963,1.253
2965,1.616
2966,4.881
2967,1.967
2969,3.589
2970,2.44
2972,1.466
2973,3.624
2974,3.619
2975,1.221
2977,2.145
2978,1.438
2980,1.234
2981,1.971
2982,1.289
2983,1.416
2984,1.885
2985,3.411
2986,4.183
2987,2.109
2988,2.968
2989,2.944
2990,1.588
2991,2.945
2992,3.901
2993,3.065
2994,3.402
2995,1.407
2996,2.092
2997,1.286
2998,1.245
3000,3.813
3002,2.641
3004,3.125
3006,1.254
3007,1.782
3008,1.356
3009,1.711
3010,1.946
3012,1.356
3013,1.827
3014,2.622
3015,1.432
3016,1.858
3017,3.27
3018,1.657
3021,2.849
3022,4.417
3023,2.195
3024,1.328
3025,2.978
3026,4.514
3027,2.772
3028,1.286
3029,2.63
3030,1.407
3031,1.143
3032,1.515
3033,3.791
3035,3.964
3036,2.326
3037,1.316
3038,4.08
3039,1.809
3040,2.856
3041,1.714
3042,1.776
3043,1.422
3044,1.453
3045,1.228
3046,2.163
3047,3.05
3048,1.325
3049,3.629
3050,1.363
3051,3.969
3052,3.159
3053,1.236
3054,4.399
3055,1.375
3056,3.705
3058,1.437
3059,1.174
3060,3.411
3061,1.404
3063,1.51
3064,3.503
3065,3.093
3066,1.362
3067,1.397
3068,1.307
3069,1.567
3070,3.033
3071,1.163
3072,2.064
3073,3.152
3074,1.255
3075,1.737
3076,3.485
3077,2.125
3078,4.417
3080,1.763
3081,1.885
3082,4.501
3083,1.199
3084,3.453
3085,2.977
3086,1.942
3087,2.337
3088,1.308
3089,2.425
3090,4.44
3091,1.21
3092,1.462
3093,1.511
3094,1.241
3095,1.424
3096,3.984
3098,3.575
3099,1.263
3102,2.749
3103,1.586
3104,3.381
3105,1.375
3106,3.481
3107,2.202
3108,3.175
3109,1.356
3110,1.424
3112,1.581
3113,3.219
3114,2.472
3115,3.047
3116,4.747
3117,3.196
3118,2.163
3119,3.364
3120,3.534
3121,1.146
3122,1.171
3123,2.253
3124,1.688
3125,1.22
3126,1.313
3127,1.239
3128,1.34
3129,2.24
3130,1.345
3131,1.211
3132,3.588
3133,1.231
3134,1.142
3135,2.332
3137,2.464
3138,1.673
3139,1.664
3140,3.367
3141,1.323
3142,3.089
3143,1.275
3144,1.409
3145,3.103
3146,2.77
3147,1.242
3148,1.857
3149,3.5
3150,3.928
3151,1.396
3152,3.614
3153,1.387
3154,3.204
3155,1.284
3156,1.373
3157,1.627
3158,2.748
3159,1.21
3160,1.878
3161,1.331
3163,1.902
3166,2.144
3167,1.458
3169,3.123
3170,1.795
3171,1.483
3172,3.322
3174,3.697
3175,1.229
3176,1.571
3177,2.155
3180,1.27
3181,1.247
3182,3.208
3183,1.288
3184,3.114
3185,3.46
3187,1.776
3188,2.414
3189,1.65
3190,1.265
3191,2.239
3192,1.665
3193,1.837
3194,1.569
3195,3.876
3196,1.879
3197,1.255
3198,3.198
3199,1.712
3200,1.256
3202,1.692
3203,1.877
3204,2.605
3206,2.965
3207,2.008
3208,1.363
3209,1.714
3210,1.463
3211,1.709
3212,2.116
3213,2.153
3214,2.216
3215,1.65
3216,1.264
3217,1.175
3218,1.192
3219,1.87
3220,2.847
3221,1.732
3223,1.495
3224,2.63
3225,1.816
3226,3.786
3227,1.184
3228,2.462
3229,1.583
3230,1.104
3231,1.682
3232,4.605
3234,2.063
3235,1.309
3236,1.469
3237,1.793
3238,2.32
3239,3.136
3240,3.26
3241,1.443
3242,1.45
3243,1.926
3244,1.372
3246,1.529
3247,3.247
3249,1.432
3250,2.682
3251,1.293
3252,3.714
3253,2.248
3254,1.632
3255,2.019
3256,2.289
3257,2.529
3259,1.855
3260,1.966
3261,2.615
3262,1.69
3264,1.758
3266,1.21
3267,3.362
3268,1.276
3269,1.49
3270,1.304
3271,1.383
3272,2.271
3273,1.719
3274,2.751
3275,1.56
3276,1.585
3277,3.219
3279,1.573
3280,3.714
3281,1.502
3282,1.412
3283,1.38
3284,3.777
3285,1.611
3286,1.732
3287,2.272
3288,2.623
3291,4.848
3292,1.282
3293,3.266
3294,1.853
3296,2.137
3297,3.176
3298,2.375
3299,2.555
3300,1.421
3301,2.293
3302,2.778
3303,2.369
3305,1.233
3306,1.637
3307,1.667
3308,1.236
3309,1.375
3310,1.194
3311,1.268
3312,1.395
3313,1.962
3314,1.336
3315,1.492
3316,2.498
3317,1.345
3318,1.421
3320,4.14
3321,3.367
3322,1.202
3323,1.316
3324,4.09
3325,1.415
3326,1.385
3327,2.191
3329,1.39
3330,4.043
3332,3.466
3333,1.413
3334,1.339
3335,3.351
3336,1.199
3337,1.768
3338,1.247
3339,3.917
3340,1.504
3341,1.763
3342,3.076
3343,1.519
3344,3.403
3345,3.131
3346,1.806
3347,3.722
3348,4.097
3349,1.422
3350,3.338
3351,4.231
3352,1.477
3353,2.616
3354,1.21
3356,1.657
3357,1.548
3358,1.351
3359,1.531
3360,2.957
3362,3.396
3363,5.702
3364,2.925
3365,1.921
3367,1.345
3368,1.279
3369,1.94
3370,1.23
3371,1.402
3372,1.182
3373,1.487
3374,1.282
3375,1.22
3376,1.277
3377,1.838
3378,3.062
3379,1.769
3380,1.474
3381,3.261
3382,1.315
3383,1.365
3384,2.908
3387,4.583
3388,1.269
3389,1.358
3390,1.921
3391,2.936
3392,1.332
3393,1.753
3394,1.893
3395,1.814
3396,3.28
3397,4.479
3398,1.204
3399,2.638
3400,2.212
3401,1.241
3402,1.356
3403,2.272
3405,1.267
3407,1.354
3408,1.195
3411,2.672
3413,1.189
3414,1.635
3415,1.878
3416,3.123
3417,4.146
3418,1.332
3419,3.448
3421,1.685
3422,2.166
3423,1.451
3424,1.379
3425,1.257
3426,4.539
3427,1.224
3428,1.246
3429,1.238
3430,1.897
3431,1.629
3432,1.312
3433,3.141
3434,4.316
3435,2.531
3436,1.306
2003,14.914
2031,13.414
2155,14.389
2185,6.505
2325,23.465
2330,18.65
1914,5.096
1915,2.686
1917,118.255
1918,109.746
1919,6.023
1921,5.513
1922,3.098
1923,14.822
1924,2.787
1925,95.803
1927,5.674
1928,3.723
1929,107.244
1930,4.264
1931,4.228
1933,2.786
1934,2.404
1935,5.347
1936,3.555
1937,2.422
1938,115.678
1942,26.067
1943,117.399
1944,7.929
1946,121.936
1949,2.038
1950,2.865
1952,7.682
1953,94.402
1956,2.282
1957,4.135
1958,4.75
1960,4.911
1961,2.742
1962,125.659
1963,77.959
1964,20.059
1965,5.076
1966,113.551
1968,5.486
1969,3.101
1970,23.778
1971,118.377
1974,2.16
1975,6.074
1977,2.324
1978,3.262
1979,111.648
1980,5.431
1981,20.893
1982,7.925
1983,119.203
1984,112.862
1985,126.569
1986,104.283
1987,17.037
1988,4.151
1989,81.894
1990,5.377
1992,2.982
1993,125.483
1996,2.007
1997,105.535
1999,4.826
2000,4.395
2005,112.626
2006,5.258
2008,2.733
2011,5.817
2012,4.053
2013,2.407
2014,3.045
2015,2.751
2016,3.046
2017,2.305
2019,9.003
2020,108.755
2021,31.56
2022,6.835
2023,3.853
2025,4.285
2029,11.061
2030,115.053
2033,115.996
2034,2.883
2035,4.172
2036,7.401
2037,109.89
2040,100.09
2041,1.879
2043,116.352
2044,18.216
2045,113.734
2046,96.47
2048,9.655
2049,4.2
2050,3.671
2051,2.839
2055,57.786
2056,86.233
2057,20.281
2058,64.691
2059,120.462
2060,86.808
2061,5.156
2063,104.379
2064,125.273
2066,3.063
2067,20.411
2069,114.68
2070,3.084
2073,123.9
2074,113.292
2075,19.349
2076,3.237
2077,94.149
2078,125.331
2079,2.612
2080,3.612
2082,3.02
2083,110.223
2084,97.592
2085,6.477
2086,102.664
2088,124.69
2089,3.826
2090,120.972
2091,4.684
2092,28.577
2093,116.371
2094,2.205
2095,106.697
2096,6.218
2097,5.423
2098,91.561
2099,6.604
2100,2.135
2103,117.363
2104,117.534
2105,3.848
2106,2.934
2107,4.933
2108,109.949
2109,102.262
2110,13.95
2112,107.373
2113,2.512
2114,2.835
2115,102.464
2118,120.152
2119,2.882
2120,3.025
2121,112.508
2122,107.222
2123,125.869
2124,114.85
2126,7.11
2129,4.423
2130,3.209
2131,123.858
2136,63.384
2139,113.179
2140,111.686
2141,6.536
2142,123.33
2145,9.652
2146,3.352
2147,32.252
2150,118.938
2152,3.187
2154,112.034
2156,3.792
2158,2.426
2159,4.82
2160,2.997
2161,26.559
2162,3.041
2164,79.549
2165,96.886
2166,3.946
2167,2.422
2168,3.09
2170,3.646
2172,118.685
2173,3.714
2175,6.508
2177,5.503
2178,2.26
2179,78.623
2181,4.072
2182,3.236
2184,115.486
2186,5.021
2188,122.699
2190,111.783
2192,5.056
2193,3.127
2195,3.425
2197,3.214
2200,118.462
2201,117.33
2202,5.61
2204,3.216
2205,4.936
2206,121.365
2207,4.505
2208,17.186
2209,10.613
2210,80.912
2211,14.274
2212,101.059
2213,83.896
2214,8.24
2216,101.147
2217,2.138
2218,119.673
2219,3.471
2220,121.086
2221,9.92
2222,15.167
2226,12.832
2227,3.638
2228,3.91
2229,121.775
2230,2.404
2231,4.709
2232,24.806
2233,122.674
2234,17.772
2235,23.001
2236,4.603
2237,96.57
2238,4.044
2240,126.838
2242,10.533
2243,19.98
2244,121.833
2245,3.026
2248,4.503
2249,9.657
2251,2.595
2252,6.619
2253,108.11
2255,2.405
2256,2.538
2257,110.108
2258,48.639
2259,22.107
2260,3.345
2261,98.065
2262,7.954
2263,1.899
2265,2.761
2269,1.77
2270,4.523
2271,113.549
2272,8.496
2274,13.746
2275,122.923
2276,105.71
2277,4.921
2278,114.431
2280,20.468
2281,2.648
2286,3.239
2287,63.009
2288,13.126
2290,121.893
2291,7.123
2296,8.149
2297,4.584
2299,107.574
2300,91.046
2301,2.014
2303,21.148
2304,22.163
2305,5.702
2306,91.533
2307,105.456
2308,111.536
2309,120.571
2310,7.486
2311,49.11
2312,4.271
2313,8.779
2314,2.726
2316,2.908
2317,4.524
2318,9.335
2320,2.801
2321,3.105
2322,9.136
2323,122.701
2324,119.124
2326,113.358
2329,96.41
2331,122.584
2334,100.796
2335,5.262
2339,115.902
2340,127.601
2341,3.794
2342,4.882
2345,16.775
2346,2.733
2348,112.306
2349,2.714
2350,21.044
2352,112.621
2353,70.975
2354,117.228
2356,112.935
2357,3.163
2358,3.517
2359,108.232
2360,1.896
2361,6.218
2362,7.076
2363,111.054
2365,6.031
2366,9.624
2367,17.668
2369,119.767
2370,111.693
2371,4.311
2373,2.643
2374,110.621
2375,2.094
2376,116.3
2379,11.605
2380,1.861
2381,117.868
2382,2.908
2383,19.268
2386,104.195
2387,33.835
2388,3.073
2390,17.641
2391,57.423
2392,78.862
2393,21.64
2395,122.787
2396,24.246
2397,4.066
2400,7.799
2401,4.743
2402,2.716
2403,4.534
2404,107.642
2405,2.86
2406,8.397
2407,75.361
2408,102.717
2409,118.172
2410,128.314
2411,4.988
2412,2.733
2414,117.476
2415,15.986
2416,10.388
2418,93.796
2421,2.836
2422,2.907
2423,115.705
2424,3.5
2425,10.63
2426,4.907
2427,21.101
2428,121.878
2429,69.659
2430,101.405
2431,3.112
2432,11.342
2433,105.328
2434,29.414
2435,2.414
2437,2.519
2438,23.489
2439,2.589
2440,5.73
2441,1.817
2442,4.927
2443,12.594
2444,2.303
2446,108.646
2448,2.739
2449,35.851
2450,2.453
2452,4.03
2453,3.951
2454,14.564
2455,3.534
2456,2.232
2457,3.07
2460,109.599
2462,79.462
2464,121.144
2466,2.241
2467,103.569
2469,101.298
2470,2.369
2473,20.028
2474,5.602
2476,24.972
2477,84.829
2478,69.146
2479,18.47
2480,5.813
2481,2.707
2482,107.337
2483,2.391
2484,98.508
2485,104.847
2486,2.823
2487,2.309
2488,4.43
2489,85.827
2490,3.892
2492,120.754
2493,4.458
2495,103.875
2497,3.662
2499,76.359
2500,119.025
2503,3.94
2504,111.541
2505,2.504
2506,92.341
2507,123.607
2513,3.298
2514,2.435
2515,3.816
2517,3.433
2518,21.658
2520,111.618
2521,100.717
2522,7.425
2523,3.843
2524,14.417
2525,10.05
2526,118.594
2527,2.679
2528,1.6
2531,7.043
2532,86.544
2534,4.35
2535,1.389
2536,56.331
2537,31.855
2539,101.99
2540,4.475
2541,3.059
2545,6.127
2546,102.014
2548,2.339
2549,109.352
2550,114.538
2551,110.542
2552,93.72
2553,114.581
2554,78.857
2556,98.061
2557,9.559
2558,3.548
2559,113.438
2560,121.007
2561,106.909
2562,3.103
2563,86.659
2564,116.786
2565,3.076
2566,4.93
2568,4.962
2569,2.218
2570,4.224
2572,10.191
2573,112.906
2574,81.55
2575,101.567
2576,40.089
2577,2.955
2578,114.635
2579,90.852
2580,2.504
2581,10.428
2584,7.34
2585,4.561
2586,126.582
2587,3.152
2590,122.288
2591,76.37
2593,121.965
2595,2.95
2596,1.67
2599,8.232
2600,117.711
2601,122.488
2602,127.525
2603,22.258
2604,118.698
2606,66.88
2607,122.228
2610,11.602
2611,117.616
2612,9.685
2613,32.788
2614,4.321
2615,119.785
2618,4.928
2619,113.01
2620,5.976
2621,2.435
2622,7.64
2623,96.966
2624,118.833
2625,125.642
2626,5.35
2627,5.769
2628,3.014
2630,110.693
2631,91.638
2632,2.272
2633,4.953
2634,2.296
2637,8.348
2638,111.049
2639,5.419
2641,6.773
2644,4.167
2645,6.434
2646,97.885
2648,5.365
2650,3.484
2651,3.656
2652,18.086
2654,102.602
2655,111.411
2656,3.38
2657,4.894
2658,4.457
2659,4.971
3438,1.499
3439,1.216
3441,1.09
3442,1.655
3443,1.39
3444,1.154
3445,1.181
3446,1.159
3447,1.154
3448,1.891
3449,1.889
3450,1.428
3451,1.13
3452,1.383
3453,1.109
3455,1.575
3457,1.168
3458,1.336
3459,1.27
3460,1.458
3461,1.212
3462,1.411
3463,1.456
3464,1.444
3465,1.314
3466,1.368
3467,1.14
3468,1.486
3469,1.454
3470,1.307
3471,1.549
3472,1.227
3473,1.233
3474,1.357
3475,1.519
3476,1.274
3477,1.159
3478,1.258
3479,1.235
3480,1.586
3481,1.303
3482,1.327
3483,1.226
3484,1.287
3485,1.308
3486,1.487
3488,1.832
3489,1.099
3490,1.259
3491,1.44
3492,1.203
3493,1.344
3494,1.167
3496,1.375
3497,1.417
3498,1.333
3499,1.395
3500,1.374
3502,1.192
3503,1.264
3504,1.154
3505,1.477
3506,1.747
3507,1.198
3508,1.406
3509,1.39
3510,1.305
3511,1.428
3512,1.215
3513,1.138
3514,1.771
3515,1.246
3516,1.345
3518,1.809
3519,1.341
3520,1.215
3521,1.87
3522,1.217
3523,1.195
3524,1.312
3526,1.515
3527,1.488
3528,1.689
3529,1.581
3530,1.147
3531,1.204
3532,1.252
3533,1.332
3534,1.471
3535,1.364
3536,1.197
3537,1.057
3538,1.294
3539,1.189
3541,1.219
3542,1.536
3543,1.229
3544,1.102
3545,2.282
3546,1.22
3547,1.215
3548,1.186
3549,1.307
3551,1.17
3552,1.155
3553,1.559
3554,1.373
3555,1.45
3557,1.63
3558,1.629
3559,1.515
3560,1.12
3562,1.253
3563,1.33
3564,1.273
3565,1.09
3566,1.185
3567,1.276
3568,1.52
3569,1.43
3570,1.086
3571,1.267
3572,1.14
3573,1.421
3574,1.302
3575,1.12
3576,1.772
3578,1.558
3579,1.28
3580,1.132
3581,1.202
3582,1.058
3583,1.25
3584,1.78
3585,1.198
3587,1.266
3588,1.12
3589,1.103
3590,1.55
3591,1.315
3593,1.744
3594,1.256
3595,1.303
3596,2.58
3597,1.119
3598,1.256
3599,1.563
3600,1.118
3601,1.326
3602,1.324
3603,1.2
3604,2.282
3605,1.776
3606,1.072
3607,1.152
3608,1.289
3610,1.24
3611,2.065
3612,1.333
3613,1.272
3614,1.17
3615,1.351
3616,1.239
3617,1.539
3618,1.445
3619,1.131
3620,1.319
3622,1.194
3623,1.349
3624,1.26
3625,1.635
3627,1.36
3628,1.4
3629,1.621
3630,1.29
3631,1.207
3632,1.122
3634,1.397
3635,1.533
3636,1.437
3637,1.156
3638,1.215
3639,1.166
3640,1.797
3641,1.19
3642,1.479
3643,1.454
3644,1.29
3645,1.344
3646,1.326
3647,1.131
3648,1.318
3649,1.269
3650,1.057
3652,1.13
3653,1.128
3654,1.283
3655,1.341
3656,1.459
3657,1.213
3658,1.308
3659,1.242
3660,1.092
3661,1.17
3662,1.238
3663,1.293
3664,1.214
3665,1.106
3666,1.253
3667,1.449
3668,1.269
3669,1.224
3670,1.559
3671,1.198
3672,1.808
3673,1.112
3675,1.273
3676,1.121
3678,1.214
3679,1.268
3680,1.665
3681,1.2
3682,1.172
3683,1.384
3685,1.26
3686,1.171
3687,1.637
3688,1.098
3689,1.168
3690,1.401
3691,1.086
3693,1.665
3694,1.073
3695,1.212
3696,1.268
3697,1.46
3698,1.366
3699,1.125
3700,1.148
3701,1.245
3702,1.755
3703,1.342
3704,1.105
3705,1.623
3706,1.451
3707,1.469
3708,1.247
3709,1.092
3710,1.472
3711,1.464
3712,1.26
3713,1.429
3714,1.442
3715,1.227
3716,1.122
3717,1.118
3718,1.448
3719,1.356
3720,1.179
3722,1.541
3724,1.122
3725,1.341
3726,1.34
3727,1.112
3728,1.384
3729,1.079
3730,1.594
3731,1.638
3732,1.067
3733,1.068
3734,1.856
3735,1.278
3736,1.289
3737,1.676
3738,1.489
3739,1.239
3740,1.434
3742,1.134
3743,1.319
3744,1.161
3745,1.159
3746,1.058
3747,1.376
3748,1.082
3749,1.102
3751,1.072
3752,1.27
3753,1.449
3754,1.189
3755,1.234
3757,1.311
3758,1.707
3759,1.323
3760,1.348
3761,1.394
3762,1.346
3763,1.175
3764,1.417
3765,1.102
3766,1.195
3767,1.165
3768,1.317
3769,1.288
3770,1.265
3771,1.158
3772,1.226
3773,1.285
3774,1.265
3775,1.196
3776,1.351
3777,1.199
3778,1.317
3780,1.357
3781,1.127
3782,1.518
3783,1.206
3784,1.294
3785,1.39
3786,1.458
3787,1.147
3788,1.333
3789,1.165
3790,1.85
3791,1.327
3792,1.202
3793,1.751
3794,1.573
3795,1.175
3796,1.304
3798,1.068
3799,1.226
3800,1.852
3801,1.101
3802,1.305
3803,1.379
3804,1.853
3805,1.174
3806,1.082
3807,1.111
3808,1.059
3809,1.264
3810,1.699
3811,1.057
3812,1.098
3813,1.188
3814,1.165
3815,1.239
3816,1.14
3817,1.245
3818,1.217
3819,1.217
3820,1.11
3821,1.384
3822,1.491
3823,1.239
3824,1.891
3825,1.421
3826,1.54
3827,1.182
3828,1.615
3829,1.666
3831,1.461
3832,1.21
3833,1.512
3834,1.176
3835,1.429
3836,1.376
3837,1.276
3838,2.06
3839,1.144
3840,1.243
3841,1.746
3842,1.785
3843,1.18
3844,1.1
3845,1.492
3846,1.115
3847,1.176
3848,1.18
3849,1.116
3850,1.377
3852,1.458
3853,1.109
3854,1.1
3855,1.233
3856,1.078
3857,1.155
3858,1.605
3859,1.187
3860,1.649
3862,1.34
3863,1.181
3864,1.187
3865,1.097
3866,1.326
3867,1.447
3868,1.336
3869,1.59
3870,1.427
3871,1.19
3873,1.735
3874,1.227
3875,1.057
3876,1.225
3878,1.164
3879,1.093
3880,1.213
3881,1.361
3882,1.105
3883,1.292
3884,1.611
3885,1.067
3887,1.109
3888,1.162
3889,1.368
3890,1.101
3891,1.383
3892,1.245
3893,1.153
3894,1.156
3895,1.265
3896,1.443
3897,1.094
3898,1.343
3899,1.199
3900,1.61
3901,1.198
3902,1.839
3903,1.334
3904,1.122
3905,1.176
3906,1.705
3907,1.391
3908,1.125
3909,1.4
3910,1.157
3911,1.132
3912,1.24
3913,1.426
3914,1.228
3915,1.405
3916,1.135
3917,1.291
3918,1.431
3919,1.244
3920,1.27
3921,1.447
3922,1.051
3923,1.17
3924,1.615
3925,1.184
3926,1.818
3927,1.364
3928,1.081
3929,1.37
3930,1.842
3931,1.42
3932,1.18
3933,1.347
3934,1.247
3935,1.094
3936,1.197
3937,1.273
3938,2.509
3939,1.114
3940,1.21
3941,1.229
3942,1.075
3944,1.264
3945,1.516
3946,1.112
3947,1.475
3949,1.211
3950,1.324
3951,1.583
3952,1.081
3953,1.121
3954,1.157
3955,1.079
3956,1.408
3957,1.281
3958,1.218
3959,1.136
3960,1.32
3963,1.116
3964,1.275
3965,1.168
3966,1.813
3967,1.252
3968,1.935
3969,1.443
3970,1.111
3971,1.883
3972,1.315
3973,1.208
3974,1.117
3975,1.31
3976,1.305
3977,1.13
3978,1.128
3979,1.197
3981,1.106
3982,1.174
3983,1.022
3984,1.014
3985,1.066
3986,1.08
3987,1.015
3988,1.091
3990,1.054
3991,1.041
3992,1.048
3993,1.075
3994,1.14
3995,1.102
3996,1.043
3997,1.143
3998,1.138
3999,1.038
4000,1.102
4001,1.027
4002,1.075
4003,1.071
4004,1.11
4005,1.047
4006,1.027
4007,1.043
4008,1.015
4009,1.148
4010,1.013
4012,1.03
4013,1.054
4014,1.13
4015,1.017
4016,1.051
4017,1.119
4018,1.104
4019,1.091
4020,1.075
4021,1.116
4022,1.013
4023,1.204
4024,1.013
4025,1.043
4026,1.101
4027,1.078
4028,1.028
4029,1.029
4030,1.197
4032,1.032
4033,1.032
4034,1.019
4035,1.017
4036,1.032
4037,1.051
4038,1.106
